,0,1,class_label,target_label
3942,1.0,0.0,0,IN
3943,0.08,0.92,1,IN
3944,1.0,0.0,0,IN
3945,0.99,0.01,0,IN
3946,1.0,0.0,0,IN
3947,0.89,0.11,0,IN
3948,0.98,0.02,0,IN
3949,0.99,0.01,0,IN
3950,1.0,0.0,0,IN
3951,0.91,0.09,0,IN
3952,0.09,0.91,1,IN
3953,0.98,0.02,0,IN
3954,0.97,0.03,0,IN
3955,1.0,0.0,0,IN
3956,0.98,0.02,0,IN
3957,0.12,0.88,1,IN
3958,0.95,0.05,0,IN
3959,0.92,0.08,0,IN
3960,1.0,0.0,0,IN
3961,0.8,0.2,0,IN
3962,0.85,0.15,0,IN
3963,1.0,0.0,0,IN
3964,0.97,0.03,0,IN
3965,0.99,0.01,0,IN
3966,0.16,0.84,1,IN
3967,0.0,1.0,1,IN
3968,0.14,0.86,1,IN
3969,0.98,0.02,0,IN
3970,1.0,0.0,0,IN
3971,0.25,0.75,1,IN
3972,0.98,0.02,0,IN
3973,1.0,0.0,0,IN
3974,1.0,0.0,0,IN
3975,0.99,0.01,0,IN
3976,0.99,0.01,0,IN
3977,1.0,0.0,0,IN
3978,0.93,0.07,0,IN
3979,0.99,0.01,0,IN
3980,0.92,0.08,0,IN
3981,0.94,0.06,0,IN
3982,0.9,0.1,0,IN
3983,1.0,0.0,0,IN
3984,1.0,0.0,0,IN
3985,1.0,0.0,0,IN
3986,1.0,0.0,0,IN
3987,0.03,0.97,1,IN
3988,1.0,0.0,0,IN
3989,0.91,0.09,0,IN
3990,0.99,0.01,0,IN
3991,0.98,0.02,0,IN
3992,1.0,0.0,0,IN
3993,1.0,0.0,0,IN
3994,0.19,0.81,1,IN
3995,0.01,0.99,1,IN
3996,0.85,0.15,0,IN
3997,1.0,0.0,0,IN
3998,0.97,0.03,0,IN
3999,0.63,0.37,0,IN
4000,0.38,0.62,1,IN
4001,0.04,0.96,1,IN
4002,1.0,0.0,0,IN
4003,0.82,0.18,0,IN
4004,0.1,0.9,1,IN
4005,0.86,0.14,0,IN
4006,0.89,0.11,0,IN
4007,0.77,0.23,0,IN
4008,0.09,0.91,1,IN
4009,0.97,0.03,0,IN
4010,0.96,0.04,0,IN
4011,1.0,0.0,0,IN
4012,0.25,0.75,1,IN
4013,0.94,0.06,0,IN
4014,0.04,0.96,1,IN
4015,0.81,0.19,0,IN
4016,1.0,0.0,0,IN
4017,0.96,0.04,0,IN
4018,1.0,0.0,0,IN
4019,1.0,0.0,0,IN
4020,1.0,0.0,0,IN
4021,1.0,0.0,0,IN
4022,0.24,0.76,1,IN
4023,0.96,0.04,0,IN
4024,1.0,0.0,0,IN
4025,0.0,1.0,1,IN
4026,0.97,0.03,0,IN
4027,0.86,0.14,0,IN
4028,0.91,0.09,0,IN
4029,0.25,0.75,1,IN
4030,0.07,0.93,1,IN
4031,0.99,0.01,0,IN
4032,0.93,0.07,0,IN
4033,1.0,0.0,0,IN
4034,0.27,0.73,1,IN
4035,0.98,0.02,0,IN
4036,1.0,0.0,0,IN
4037,0.92,0.08,0,IN
4038,1.0,0.0,0,IN
4039,0.94,0.06,0,IN
4040,0.97,0.03,0,IN
4041,0.97,0.03,0,IN
4042,0.1,0.9,1,IN
4043,1.0,0.0,0,IN
4044,1.0,0.0,0,IN
4045,1.0,0.0,0,IN
4046,0.35,0.65,1,IN
4047,1.0,0.0,0,IN
4048,1.0,0.0,0,IN
4049,1.0,0.0,0,IN
4050,0.16,0.84,1,IN
4051,0.07,0.93,1,IN
4052,0.17,0.83,1,IN
4053,1.0,0.0,0,IN
4054,1.0,0.0,0,IN
4055,0.98,0.02,0,IN
4056,1.0,0.0,0,IN
4057,0.98,0.02,0,IN
4058,0.19,0.81,1,IN
4059,0.9,0.1,0,IN
4060,1.0,0.0,0,IN
4061,1.0,0.0,0,IN
4062,0.92,0.08,0,IN
4063,1.0,0.0,0,IN
4064,0.98,0.02,0,IN
4065,0.96,0.04,0,IN
4066,1.0,0.0,0,IN
4067,0.99,0.01,0,IN
4068,1.0,0.0,0,IN
4069,1.0,0.0,0,IN
4070,0.18,0.82,1,IN
4071,1.0,0.0,0,IN
4072,0.16,0.84,1,IN
4073,0.95,0.05,0,IN
4074,0.9,0.1,0,IN
4075,0.99,0.01,0,IN
4076,1.0,0.0,0,IN
4077,0.98,0.02,0,IN
4078,1.0,0.0,0,IN
4079,0.99,0.01,0,IN
4080,0.8,0.2,0,IN
4081,0.93,0.07,0,IN
4082,0.93,0.07,0,IN
4083,0.83,0.17,0,IN
4084,0.41,0.59,1,IN
4085,0.98,0.02,0,IN
4086,1.0,0.0,0,IN
4087,0.95,0.05,0,IN
4088,0.9,0.1,0,IN
4089,1.0,0.0,0,IN
4090,0.99,0.01,0,IN
4091,0.04,0.96,1,IN
4092,0.97,0.03,0,IN
4093,1.0,0.0,0,IN
4094,1.0,0.0,0,IN
4095,0.98,0.02,0,IN
4096,0.96,0.04,0,IN
4097,0.97,0.03,0,IN
4098,0.13,0.87,1,IN
4099,0.99,0.01,0,IN
4100,0.26,0.74,1,IN
4101,0.99,0.01,0,IN
4102,1.0,0.0,0,IN
4103,1.0,0.0,0,IN
4104,0.95,0.05,0,IN
4105,0.11,0.89,1,IN
4106,0.96,0.04,0,IN
4107,0.3,0.7,1,IN
4108,0.91,0.09,0,IN
4109,0.22,0.78,1,IN
4110,0.05,0.95,1,IN
4111,1.0,0.0,0,IN
4112,0.98,0.02,0,IN
4113,1.0,0.0,0,IN
4114,1.0,0.0,0,IN
4115,0.05,0.95,1,IN
4116,1.0,0.0,0,IN
4117,0.99,0.01,0,IN
4118,0.94,0.06,0,IN
4119,0.9,0.1,0,IN
4120,0.97,0.03,0,IN
4121,0.95,0.05,0,IN
4122,0.88,0.12,0,IN
4123,0.98,0.02,0,IN
4124,1.0,0.0,0,IN
4125,0.83,0.17,0,IN
4126,0.99,0.01,0,IN
4127,1.0,0.0,0,IN
4128,1.0,0.0,0,IN
4129,1.0,0.0,0,IN
4130,0.97,0.03,0,IN
4131,0.12,0.88,1,IN
4132,0.99,0.01,0,IN
4133,0.73,0.27,0,IN
4134,1.0,0.0,0,IN
4135,1.0,0.0,0,IN
4136,0.1,0.9,1,IN
4137,0.88,0.12,0,IN
4138,0.99,0.01,0,IN
4139,0.89,0.11,0,IN
4140,0.92,0.08,0,IN
4141,0.98,0.02,0,IN
4142,1.0,0.0,0,IN
4143,0.13,0.87,1,IN
4144,1.0,0.0,0,IN
4145,0.03,0.97,1,IN
4146,1.0,0.0,0,IN
4147,1.0,0.0,0,IN
4148,0.02,0.98,1,IN
4149,1.0,0.0,0,IN
4150,1.0,0.0,0,IN
4151,0.99,0.01,0,IN
4152,0.9,0.1,0,IN
4153,0.96,0.04,0,IN
4154,1.0,0.0,0,IN
4155,0.99,0.01,0,IN
4156,1.0,0.0,0,IN
4157,0.94,0.06,0,IN
4158,1.0,0.0,0,IN
4159,1.0,0.0,0,IN
4160,0.97,0.03,0,IN
4161,0.99,0.01,0,IN
4162,1.0,0.0,0,IN
4163,0.24,0.76,1,IN
4164,0.01,0.99,1,IN
4165,0.74,0.26,0,IN
4166,0.33,0.67,1,IN
4167,0.1,0.9,1,IN
4168,1.0,0.0,0,IN
4169,1.0,0.0,0,IN
4170,1.0,0.0,0,IN
4171,0.99,0.01,0,IN
4172,0.02,0.98,1,IN
4173,1.0,0.0,0,IN
4174,0.99,0.01,0,IN
4175,0.85,0.15,0,IN
4176,0.14,0.86,1,IN
4177,0.96,0.04,0,IN
4178,0.99,0.01,0,IN
4179,0.02,0.98,1,IN
4180,1.0,0.0,0,IN
4181,0.0,1.0,1,IN
4182,0.94,0.06,0,IN
4183,0.98,0.02,0,IN
4184,0.89,0.11,0,IN
4185,0.97,0.03,0,IN
4186,1.0,0.0,0,IN
4187,0.98,0.02,0,IN
4188,0.96,0.04,0,IN
4189,1.0,0.0,0,IN
4190,0.25,0.75,1,IN
4191,0.92,0.08,0,IN
4192,0.96,0.04,0,IN
4193,0.13,0.87,1,IN
4194,0.0,1.0,1,IN
4195,0.27,0.73,1,IN
4196,1.0,0.0,0,IN
4197,0.36,0.64,1,IN
4198,0.99,0.01,0,IN
4199,0.24,0.76,1,IN
4200,0.08,0.92,1,IN
4201,0.99,0.01,0,IN
4202,1.0,0.0,0,IN
4203,1.0,0.0,0,IN
4204,1.0,0.0,0,IN
4205,1.0,0.0,0,IN
4206,0.35,0.65,1,IN
4207,0.12,0.88,1,IN
4208,0.92,0.08,0,IN
4209,0.17,0.83,1,IN
4210,1.0,0.0,0,IN
4211,0.06,0.94,1,IN
4212,1.0,0.0,0,IN
4213,1.0,0.0,0,IN
4214,0.93,0.07,0,IN
4215,1.0,0.0,0,IN
4216,1.0,0.0,0,IN
4217,1.0,0.0,0,IN
4218,0.98,0.02,0,IN
4219,1.0,0.0,0,IN
4220,0.1,0.9,1,IN
4221,0.91,0.09,0,IN
4222,0.94,0.06,0,IN
4223,0.91,0.09,0,IN
4224,0.91,0.09,0,IN
4225,0.91,0.09,0,IN
4226,0.98,0.02,0,IN
4227,1.0,0.0,0,IN
4228,1.0,0.0,0,IN
4229,0.78,0.22,0,IN
4230,0.98,0.02,0,IN
4231,1.0,0.0,0,IN
4232,0.01,0.99,1,IN
4233,0.01,0.99,1,IN
4234,0.88,0.12,0,IN
4235,0.9,0.1,0,IN
4236,0.88,0.12,0,IN
4237,0.09,0.91,1,IN
4238,0.95,0.05,0,IN
4239,0.93,0.07,0,IN
4240,0.24,0.76,1,IN
4241,1.0,0.0,0,IN
4242,0.95,0.05,0,IN
4243,1.0,0.0,0,IN
4244,0.98,0.02,0,IN
4245,0.22,0.78,1,IN
4246,0.75,0.25,0,IN
4247,0.08,0.92,1,IN
4248,0.9,0.1,0,IN
4249,0.95,0.05,0,IN
4250,0.96,0.04,0,IN
4251,0.09,0.91,1,IN
4252,0.96,0.04,0,IN
4253,0.08,0.92,1,IN
4254,0.02,0.98,1,IN
4255,0.93,0.07,0,IN
4256,1.0,0.0,0,IN
4257,1.0,0.0,0,IN
4258,0.93,0.07,0,IN
4259,0.92,0.08,0,IN
4260,0.99,0.01,0,IN
4261,0.97,0.03,0,IN
4262,0.93,0.07,0,IN
4263,1.0,0.0,0,IN
4264,0.97,0.03,0,IN
4265,1.0,0.0,0,IN
4266,0.94,0.06,0,IN
4267,0.99,0.01,0,IN
4268,1.0,0.0,0,IN
4269,1.0,0.0,0,IN
4270,0.97,0.03,0,IN
4271,0.08,0.92,1,IN
4272,1.0,0.0,0,IN
4273,0.11,0.89,1,IN
4274,1.0,0.0,0,IN
4275,0.83,0.17,0,IN
4276,0.94,0.06,0,IN
4277,0.99,0.01,0,IN
4278,0.02,0.98,1,IN
4279,1.0,0.0,0,IN
4280,0.01,0.99,1,IN
4281,0.92,0.08,0,IN
4282,0.07,0.93,1,IN
4283,0.89,0.11,0,IN
4284,1.0,0.0,0,IN
4285,1.0,0.0,0,IN
4286,1.0,0.0,0,IN
4287,0.96,0.04,0,IN
4288,0.14,0.86,1,IN
4289,0.04,0.96,1,IN
4290,0.99,0.01,0,IN
4291,0.09,0.91,1,IN
4292,0.13,0.87,1,IN
4293,0.2,0.8,1,IN
4294,1.0,0.0,0,IN
4295,0.95,0.05,0,IN
4296,0.88,0.12,0,IN
4297,1.0,0.0,0,IN
4298,0.8,0.2,0,IN
4299,0.22,0.78,1,IN
4300,0.78,0.22,0,IN
4301,0.69,0.31,0,IN
4302,0.32,0.68,1,IN
4303,0.99,0.01,0,IN
4304,0.99,0.01,0,IN
4305,0.94,0.06,0,IN
4306,0.99,0.01,0,IN
4307,0.04,0.96,1,IN
4308,0.85,0.15,0,IN
4309,0.99,0.01,0,IN
4310,0.08,0.92,1,IN
4311,0.83,0.17,0,IN
4312,0.97,0.03,0,IN
4313,1.0,0.0,0,IN
4314,1.0,0.0,0,IN
4315,0.94,0.06,0,IN
4316,0.23,0.77,1,IN
4317,0.04,0.96,1,IN
4318,0.99,0.01,0,IN
4319,0.88,0.12,0,IN
4320,1.0,0.0,0,IN
4321,1.0,0.0,0,IN
4322,1.0,0.0,0,IN
4323,0.9,0.1,0,IN
4324,0.99,0.01,0,IN
4325,0.96,0.04,0,IN
4326,1.0,0.0,0,IN
4327,0.99,0.01,0,IN
4328,0.96,0.04,0,IN
4329,0.93,0.07,0,IN
4330,0.05,0.95,1,IN
4331,0.99,0.01,0,IN
4332,0.03,0.97,1,IN
4333,0.99,0.01,0,IN
4334,0.16,0.84,1,IN
4335,0.99,0.01,0,IN
4336,0.17,0.83,1,IN
4337,0.95,0.05,0,IN
4338,1.0,0.0,0,IN
4339,1.0,0.0,0,IN
4340,1.0,0.0,0,IN
4341,0.96,0.04,0,IN
4342,1.0,0.0,0,IN
4343,0.0,1.0,1,IN
4344,1.0,0.0,0,IN
4345,0.98,0.02,0,IN
4346,1.0,0.0,0,IN
4347,1.0,0.0,0,IN
4348,0.84,0.16,0,IN
4349,1.0,0.0,0,IN
4350,0.83,0.17,0,IN
4351,1.0,0.0,0,IN
4352,1.0,0.0,0,IN
4353,0.29,0.71,1,IN
4354,1.0,0.0,0,IN
4355,1.0,0.0,0,IN
4356,1.0,0.0,0,IN
4357,0.74,0.26,0,IN
4358,0.99,0.01,0,IN
4359,0.95,0.05,0,IN
4360,0.94,0.06,0,IN
4361,0.06,0.94,1,IN
4362,0.11,0.89,1,IN
4363,0.15,0.85,1,IN
4364,0.95,0.05,0,IN
4365,0.05,0.95,1,IN
4366,0.98,0.02,0,IN
4367,1.0,0.0,0,IN
4368,1.0,0.0,0,IN
4369,0.33,0.67,1,IN
4370,1.0,0.0,0,IN
4371,1.0,0.0,0,IN
4372,0.99,0.01,0,IN
4373,0.04,0.96,1,IN
4374,1.0,0.0,0,IN
4375,0.9,0.1,0,IN
4376,0.03,0.97,1,IN
4377,0.22,0.78,1,IN
4378,0.1,0.9,1,IN
4379,0.99,0.01,0,IN
4380,0.15,0.85,1,IN
4381,0.99,0.01,0,IN
4382,0.85,0.15,0,IN
4383,0.97,0.03,0,IN
4384,0.94,0.06,0,IN
4385,0.94,0.06,0,IN
4386,0.01,0.99,1,IN
4387,0.99,0.01,0,IN
4388,0.87,0.13,0,IN
4389,0.96,0.04,0,IN
4390,0.9,0.1,0,IN
4391,0.9,0.1,0,IN
4392,1.0,0.0,0,IN
4393,1.0,0.0,0,IN
4394,0.99,0.01,0,IN
4395,0.26,0.74,1,IN
4396,0.99,0.01,0,IN
4397,0.92,0.08,0,IN
4398,0.21,0.79,1,IN
4399,1.0,0.0,0,IN
4400,0.18,0.82,1,IN
4401,1.0,0.0,0,IN
4402,0.97,0.03,0,IN
4403,0.14,0.86,1,IN
4404,0.08,0.92,1,IN
4405,0.98,0.02,0,IN
4406,0.92,0.08,0,IN
4407,1.0,0.0,0,IN
4408,0.96,0.04,0,IN
4409,0.99,0.01,0,IN
4410,0.01,0.99,1,IN
4411,0.91,0.09,0,IN
4412,1.0,0.0,0,IN
4413,0.03,0.97,1,IN
4414,0.16,0.84,1,IN
4415,1.0,0.0,0,IN
4416,0.84,0.16,0,IN
4417,1.0,0.0,0,IN
4418,1.0,0.0,0,IN
4419,1.0,0.0,0,IN
4420,0.95,0.05,0,IN
4421,1.0,0.0,0,IN
4422,0.75,0.25,0,IN
4423,0.99,0.01,0,IN
4424,1.0,0.0,0,IN
4425,0.99,0.01,0,IN
4426,1.0,0.0,0,IN
4427,0.77,0.23,0,IN
4428,0.17,0.83,1,IN
4429,1.0,0.0,0,IN
4430,1.0,0.0,0,IN
4431,0.97,0.03,0,IN
4432,1.0,0.0,0,IN
4433,0.95,0.05,0,IN
4434,0.12,0.88,1,IN
4435,0.95,0.05,0,IN
4436,1.0,0.0,0,IN
4437,0.95,0.05,0,IN
4438,1.0,0.0,0,IN
4439,0.96,0.04,0,IN
4440,0.98,0.02,0,IN
4441,0.17,0.83,1,IN
4442,0.68,0.32,0,IN
4443,0.12,0.88,1,IN
4444,1.0,0.0,0,IN
4445,0.88,0.12,0,IN
4446,0.09,0.91,1,IN
4447,0.96,0.04,0,IN
4448,0.01,0.99,1,IN
4449,0.96,0.04,0,IN
4450,0.98,0.02,0,IN
4451,0.98,0.02,0,IN
4452,1.0,0.0,0,IN
4453,1.0,0.0,0,IN
4454,0.87,0.13,0,IN
4455,1.0,0.0,0,IN
4456,0.27,0.73,1,IN
4457,0.0,1.0,1,IN
4458,0.04,0.96,1,IN
4459,0.16,0.84,1,IN
4460,0.15,0.85,1,IN
4461,0.27,0.73,1,IN
4462,0.98,0.02,0,IN
4463,1.0,0.0,0,IN
4464,0.95,0.05,0,IN
4465,0.96,0.04,0,IN
4466,1.0,0.0,0,IN
4467,1.0,0.0,0,IN
4468,1.0,0.0,0,IN
4469,1.0,0.0,0,IN
4470,1.0,0.0,0,IN
4471,1.0,0.0,0,IN
4472,1.0,0.0,0,IN
4473,1.0,0.0,0,IN
4474,0.98,0.02,0,IN
4475,1.0,0.0,0,IN
4476,1.0,0.0,0,IN
4477,1.0,0.0,0,IN
4478,0.98,0.02,0,IN
4479,1.0,0.0,0,IN
4480,0.94,0.06,0,IN
4481,1.0,0.0,0,IN
4482,1.0,0.0,0,IN
4483,0.97,0.03,0,IN
4484,0.98,0.02,0,IN
4485,0.82,0.18,0,IN
4486,0.96,0.04,0,IN
4487,1.0,0.0,0,IN
4488,0.97,0.03,0,IN
4489,0.92,0.08,0,IN
4490,0.86,0.14,0,IN
4491,0.95,0.05,0,IN
4492,1.0,0.0,0,IN
4493,0.98,0.02,0,IN
4494,0.99,0.01,0,IN
4495,0.8,0.2,0,IN
4496,0.97,0.03,0,IN
4497,0.68,0.32,0,IN
4498,0.99,0.01,0,IN
4499,0.81,0.19,0,IN
4500,0.97,0.03,0,IN
4501,0.8,0.2,0,IN
4502,0.99,0.01,0,IN
4503,0.82,0.18,0,IN
4504,0.87,0.13,0,IN
4505,0.97,0.03,0,IN
4506,0.86,0.14,0,IN
4507,0.72,0.28,0,IN
4508,0.67,0.33,0,IN
4509,0.82,0.18,0,IN
4510,1.0,0.0,0,IN
4511,0.98,0.02,0,IN
4512,0.98,0.02,0,IN
4513,1.0,0.0,0,IN
4514,0.9,0.1,0,IN
4515,1.0,0.0,0,IN
4516,0.96,0.04,0,IN
4517,0.7,0.3,0,IN
4518,0.99,0.01,0,IN
4519,0.99,0.01,0,IN
4520,1.0,0.0,0,IN
4521,0.63,0.37,0,IN
4522,1.0,0.0,0,IN
4523,0.92,0.08,0,IN
4524,1.0,0.0,0,IN
4525,1.0,0.0,0,IN
4526,0.21,0.79,1,IN
4527,0.16,0.84,1,IN
4528,0.18,0.82,1,IN
4529,0.1,0.9,1,IN
4530,0.05,0.95,1,IN
4531,0.26,0.74,1,IN
4532,0.27,0.73,1,IN
4533,0.13,0.87,1,IN
4534,0.1,0.9,1,IN
4535,0.01,0.99,1,IN
4536,0.11,0.89,1,IN
4537,0.03,0.97,1,IN
4538,0.99,0.01,0,IN
4539,0.9,0.1,0,IN
4540,0.76,0.24,0,IN
4541,0.98,0.02,0,IN
4542,0.99,0.01,0,IN
4543,1.0,0.0,0,IN
4544,0.98,0.02,0,IN
4545,1.0,0.0,0,IN
4546,0.13,0.87,1,IN
4547,1.0,0.0,0,IN
4548,0.89,0.11,0,IN
4549,1.0,0.0,0,IN
4550,1.0,0.0,0,IN
4551,1.0,0.0,0,IN
4552,1.0,0.0,0,IN
4553,0.04,0.96,1,IN
4554,1.0,0.0,0,IN
4555,0.02,0.98,1,IN
4556,0.98,0.02,0,IN
4557,0.15,0.85,1,IN
4558,0.97,0.03,0,IN
4559,1.0,0.0,0,IN
4560,0.92,0.08,0,IN
4561,0.99,0.01,0,IN
4562,0.95,0.05,0,IN
4563,0.99,0.01,0,IN
4564,1.0,0.0,0,IN
4565,1.0,0.0,0,IN
4566,0.07,0.93,1,IN
4567,0.99,0.01,0,IN
4568,0.94,0.06,0,IN
4569,0.98,0.02,0,IN
4570,1.0,0.0,0,IN
4571,1.0,0.0,0,IN
4572,0.98,0.02,0,IN
4573,1.0,0.0,0,IN
4574,0.6,0.4,0,IN
4575,1.0,0.0,0,IN
4576,1.0,0.0,0,IN
4577,1.0,0.0,0,IN
4578,0.02,0.98,1,IN
4579,1.0,0.0,0,IN
4580,1.0,0.0,0,IN
4581,0.02,0.98,1,IN
4582,1.0,0.0,0,IN
4583,0.93,0.07,0,IN
4584,1.0,0.0,0,IN
4585,1.0,0.0,0,IN
4586,1.0,0.0,0,IN
4587,0.04,0.96,1,IN
4588,1.0,0.0,0,IN
4589,1.0,0.0,0,IN
4590,1.0,0.0,0,IN
4591,1.0,0.0,0,IN
4592,0.09,0.91,1,IN
4593,0.06,0.94,1,IN
4594,0.91,0.09,0,IN
4595,1.0,0.0,0,IN
4596,1.0,0.0,0,IN
4597,0.99,0.01,0,IN
4598,0.99,0.01,0,IN
4599,0.14,0.86,1,IN
4600,0.92,0.08,0,IN
4601,1.0,0.0,0,IN
4602,0.21,0.79,1,IN
4603,0.96,0.04,0,IN
4604,0.99,0.01,0,IN
4605,0.82,0.18,0,IN
4606,0.31,0.69,1,IN
4607,0.99,0.01,0,IN
4608,0.98,0.02,0,IN
4609,0.92,0.08,0,IN
4610,0.92,0.08,0,IN
4611,0.08,0.92,1,IN
4612,0.14,0.86,1,IN
4613,1.0,0.0,0,IN
4614,1.0,0.0,0,IN
4615,1.0,0.0,0,IN
4616,1.0,0.0,0,IN
4617,1.0,0.0,0,IN
4618,0.22,0.78,1,IN
4619,1.0,0.0,0,IN
4620,1.0,0.0,0,IN
4621,0.96,0.04,0,IN
4622,1.0,0.0,0,IN
4623,0.01,0.99,1,IN
4624,1.0,0.0,0,IN
4625,0.94,0.06,0,IN
4626,1.0,0.0,0,IN
4627,0.92,0.08,0,IN
4628,0.99,0.01,0,IN
4629,0.09,0.91,1,IN
4630,0.25,0.75,1,IN
4631,1.0,0.0,0,IN
4632,0.05,0.95,1,IN
4633,0.07,0.93,1,IN
4634,0.99,0.01,0,IN
4635,0.99,0.01,0,IN
4636,0.03,0.97,1,IN
4637,1.0,0.0,0,IN
4638,0.98,0.02,0,IN
4639,0.86,0.14,0,IN
4640,1.0,0.0,0,IN
4641,1.0,0.0,0,IN
4642,0.98,0.02,0,IN
4643,1.0,0.0,0,IN
4644,0.92,0.08,0,IN
4645,1.0,0.0,0,IN
4646,0.99,0.01,0,IN
4647,0.99,0.01,0,IN
4648,0.12,0.88,1,IN
4649,0.32,0.68,1,IN
4650,0.19,0.81,1,IN
4651,1.0,0.0,0,IN
4652,0.96,0.04,0,IN
4653,0.74,0.26,0,IN
4654,0.99,0.01,0,IN
4655,0.86,0.14,0,IN
4656,0.36,0.64,1,IN
4657,0.95,0.05,0,IN
4658,1.0,0.0,0,IN
4659,0.67,0.33,0,IN
4660,1.0,0.0,0,IN
4661,1.0,0.0,0,IN
4662,0.95,0.05,0,IN
4663,0.1,0.9,1,IN
4664,1.0,0.0,0,IN
4665,0.92,0.08,0,IN
4666,0.87,0.13,0,IN
4667,0.98,0.02,0,IN
4668,0.93,0.07,0,IN
4669,1.0,0.0,0,IN
4670,0.95,0.05,0,IN
4671,0.13,0.87,1,IN
4672,0.99,0.01,0,IN
4673,1.0,0.0,0,IN
4674,0.95,0.05,0,IN
4675,1.0,0.0,0,IN
4676,0.99,0.01,0,IN
4677,0.99,0.01,0,IN
4678,0.16,0.84,1,IN
4679,0.97,0.03,0,IN
4680,1.0,0.0,0,IN
4681,1.0,0.0,0,IN
4682,1.0,0.0,0,IN
4683,1.0,0.0,0,IN
4684,0.99,0.01,0,IN
4685,0.99,0.01,0,IN
4686,0.88,0.12,0,IN
4687,0.95,0.05,0,IN
4688,1.0,0.0,0,IN
4689,0.21,0.79,1,IN
4690,1.0,0.0,0,IN
4691,1.0,0.0,0,IN
4692,0.98,0.02,0,IN
4693,0.06,0.94,1,IN
4694,0.98,0.02,0,IN
4695,1.0,0.0,0,IN
4696,0.96,0.04,0,IN
4697,1.0,0.0,0,IN
4698,0.04,0.96,1,IN
4699,0.99,0.01,0,IN
4700,1.0,0.0,0,IN
4701,0.92,0.08,0,IN
4702,0.99,0.01,0,IN
4703,0.29,0.71,1,IN
4704,1.0,0.0,0,IN
4705,0.98,0.02,0,IN
4706,0.99,0.01,0,IN
4707,0.99,0.01,0,IN
4708,1.0,0.0,0,IN
4709,0.99,0.01,0,IN
4710,0.06,0.94,1,IN
4711,0.94,0.06,0,IN
4712,1.0,0.0,0,IN
4713,1.0,0.0,0,IN
4714,0.01,0.99,1,IN
4715,0.96,0.04,0,IN
4716,1.0,0.0,0,IN
4717,0.97,0.03,0,IN
4718,0.99,0.01,0,IN
4719,0.85,0.15,0,IN
4720,1.0,0.0,0,IN
4721,0.98,0.02,0,IN
4722,0.04,0.96,1,IN
4723,1.0,0.0,0,IN
4724,0.98,0.02,0,IN
4725,0.13,0.87,1,IN
4726,0.2,0.8,1,IN
4727,0.97,0.03,0,IN
4728,0.03,0.97,1,IN
4729,0.12,0.88,1,IN
4730,1.0,0.0,0,IN
4731,0.98,0.02,0,IN
4732,0.97,0.03,0,IN
4733,1.0,0.0,0,IN
4734,0.88,0.12,0,IN
4735,0.89,0.11,0,IN
4736,0.0,1.0,1,IN
4737,1.0,0.0,0,IN
4738,0.84,0.16,0,IN
4739,1.0,0.0,0,IN
4740,0.99,0.01,0,IN
4741,0.93,0.07,0,IN
4742,0.25,0.75,1,IN
4743,0.99,0.01,0,IN
4744,0.14,0.86,1,IN
4745,0.84,0.16,0,IN
4746,1.0,0.0,0,IN
4747,0.99,0.01,0,IN
4748,0.76,0.24,0,IN
4749,0.02,0.98,1,IN
4750,0.99,0.01,0,IN
4751,1.0,0.0,0,IN
4752,0.94,0.06,0,IN
4753,0.72,0.28,0,IN
4754,0.02,0.98,1,IN
4755,1.0,0.0,0,IN
4756,0.99,0.01,0,IN
4757,0.01,0.99,1,IN
4758,1.0,0.0,0,IN
4759,0.97,0.03,0,IN
4760,0.87,0.13,0,IN
4761,0.13,0.87,1,IN
4762,0.96,0.04,0,IN
4763,0.96,0.04,0,IN
4764,0.04,0.96,1,IN
4765,0.98,0.02,0,IN
4766,0.25,0.75,1,IN
4767,0.98,0.02,0,IN
4768,0.91,0.09,0,IN
4769,0.98,0.02,0,IN
4770,1.0,0.0,0,IN
4771,0.99,0.01,0,IN
4772,0.14,0.86,1,IN
4773,0.95,0.05,0,IN
4774,1.0,0.0,0,IN
4775,0.07,0.93,1,IN
4776,0.15,0.85,1,IN
4777,0.99,0.01,0,IN
4778,0.99,0.01,0,IN
4779,0.87,0.13,0,IN
4780,0.97,0.03,0,IN
4781,0.99,0.01,0,IN
4782,0.08,0.92,1,IN
4783,0.36,0.64,1,IN
4784,0.26,0.74,1,IN
4785,1.0,0.0,0,IN
4786,0.95,0.05,0,IN
4787,0.14,0.86,1,IN
4788,0.99,0.01,0,IN
4789,0.87,0.13,0,IN
4790,0.19,0.81,1,IN
4791,0.99,0.01,0,IN
4792,0.99,0.01,0,IN
4793,0.93,0.07,0,IN
4794,0.99,0.01,0,IN
4795,0.99,0.01,0,IN
4796,0.01,0.99,1,IN
4797,1.0,0.0,0,IN
4798,0.93,0.07,0,IN
4799,0.89,0.11,0,IN
4800,0.07,0.93,1,IN
4801,1.0,0.0,0,IN
4802,0.01,0.99,1,IN
4803,1.0,0.0,0,IN
4804,1.0,0.0,0,IN
4805,0.94,0.06,0,IN
4806,0.91,0.09,0,IN
4807,0.06,0.94,1,IN
4808,1.0,0.0,0,IN
4809,0.23,0.77,1,IN
4810,0.99,0.01,0,IN
4811,0.99,0.01,0,IN
4812,0.18,0.82,1,IN
4813,0.88,0.12,0,IN
4814,0.05,0.95,1,IN
4815,1.0,0.0,0,IN
